stock_id,stock_name,episode_start_date,confirmation_date,confirmation_unit,dataset,normal_subregime,return_day0_to_day3,market_excess_return_day0_to_day3,sector_excess_return_day0_to_day3,positive_days_count_3d,market_outperform_days_count_3d,momentum_rank_change_day0_to_day3,day3_momentum_rank,rs_change_day0_to_day3,day3_rs_market_pct,rs_positive_days_3d,institution_buy_days_day1_to_day3,institution_flow_day1_to_day3,institution_flow_acceleration_day3,volume_confirmation_day1_to_day3,volume_without_price_progress_day1_to_day3,trend_efficiency_day0_to_day3,max_drawdown_day0_to_day3,day3_top120_status,day3_source_count,day3_source_combination,breakout_hold_day3,reacceleration_by_day3,episode_return_day0_to_day10,episode_outcome,entry_close,future_trade_date_10d,promotion_reference_close,promotion_return_next_10d,promotion_outcome,promotion_maturity_date,pre_confirmation_return,price_move_before_confirmation,remaining_return_to_episode_day10,maximum_remaining_upside_10d,maximum_remaining_downside_10d,promotion_delay_sessions,feature_as_of_date,max_source_date,point_in_time_valid,data_status,date_split,D0_A_PASS,D0_B_PASS,D0_C_PASS,d3_relative_pass,d3_rs_health_pass,d3_rank_health_pass,D3_A_PASS,d3_flow_pass,D3_B_PASS,d3_controlled_pass,D3_C_PASS,day3_promotion_state,bundle_thresholds
8072,陞泰,2026-06-22,2026-06-25,DAY3,A,BULL_NORMAL,-3.839999999999999,-0.7268810391627745,-0.48179104477611423,1,1,-34.0,102.0,0.6817820972985373,77.86589762076424,2,1,-5123780.0,-12051729.25,1,1,0.7058823529411763,-3.839999999999999,True,1,A,False,False,-6.240000000000001,LOSER,31.25,2026-07-06,30.05,-3.161397670549082,PROMOTION_NEUTRAL,2026-07-09,-3.839999999999999,-3.839999999999999,-2.4958402662229595,2.828618968386021,-5.9900166389351135,3,2026-06-25,2026-06-25,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,False,False,False,False,True,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
6919,康霈*,2026-06-22,2026-06-25,DAY3,A,BULL_NORMAL,-16.90376569037657,-13.790646729539345,-17.056670889153324,0,0,,,-39.12415180674598,43.47512617159337,1,0,-1009140413.5999999,-1485079859.1,0,1,1.0,-16.90376569037657,False,0,,False,False,-16.317991631799167,LOSER,119.5,2026-07-06,99.3,8.257804632427002,PROMOTION_NEUTRAL,2026-07-09,-16.90376569037657,-16.90376569037657,0.7049345417925457,11.782477341389729,-3.7260825780463303,3,2026-06-25,2026-06-25,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,True,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
00639,富邦深100,2026-06-22,2026-06-25,DAY3,A,BULL_NORMAL,0.052882072977267214,3.1660010338144917,,1,2,,,-5.715892024705944,58.25522710886806,1,2,21226325.440000005,-43998673.64000001,1,0,0.013333333333335355,-1.9566367001586538,False,0,,True,False,-4.283447911158111,NEUTRAL,18.91,2026-07-06,18.92,-5.866807610993674,PROMOTION_NEUTRAL,2026-07-09,0.052882072977267214,0.052882072977267214,-4.334038054968293,0.42283298097249844,-7.241014799154344,3,2026-06-25,2026-06-25,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,DISCOVERY,True,True,False,True,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
6573,虹揚-KY,2026-06-23,2026-06-26,DAY3,A,RANGE_NORMAL,1.534526854219953,6.90364596404115,4.1523279013403585,1,1,,,-0.863616076305334,96.9718817591925,2,1,-2952838.0,-10560640.0,1,1,0.08333333333333358,-7.674418604651157,False,0,,True,False,28.132992327365724,WINNER,19.55,2026-07-07,19.85,30.982367758186392,PROMOTION_WINNER,2026-07-13,1.534526854219953,1.534526854219953,26.19647355163728,50.125944584382864,-3.2745591939546737,3,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,True,True,True,True,False,True,True,True,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
5283,禾聯碩,2026-06-23,2026-06-26,DAY3,A,RANGE_NORMAL,-8.536585365853655,-3.1674662560324585,-7.095663175651923,1,1,-197.0,225.0,-28.9702046731607,52.70367700072098,0,0,-6493017.0,-16248912.0,1,1,0.9607843137254897,-8.695652173913048,False,1,A,False,False,-6.445993031358876,LOSER,57.4,2026-07-07,52.5,1.5238095238095273,PROMOTION_NEUTRAL,2026-07-13,-8.536585365853655,-8.536585365853655,2.285714285714291,5.714285714285716,-0.952380952380949,3,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,True,True,False,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
6715,嘉基,2026-06-23,2026-06-26,DAY3,A,RANGE_NORMAL,-20.035149384885763,-14.666030275064566,-13.601325855473998,0,0,-113.0,149.0,-16.217432331347254,77.36121124729632,1,0,-35495795.0,-466618858.5,0,1,1.0,-20.035149384885763,False,1,C,False,False,-20.562390158172228,LOSER,569.0,2026-07-07,455.0,-18.021978021978025,PROMOTION_LOSER,2026-07-13,-20.035149384885763,-20.035149384885763,-0.659340659340657,18.021978021978025,-19.12087912087912,3,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,True,True,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2832,台產,2026-06-23,2026-06-26,DAY3,A,RANGE_NORMAL,-1.0638297872340496,4.305289322587147,-0.6178593081117789,1,3,,,3.6973920896055006,75.41456380677722,2,1,-3485443.8,-36965308.9,0,0,0.3333333333333333,-1.4134275618374659,False,0,,False,False,0.3546099290780091,NEUTRAL,56.4,2026-07-07,55.8,1.7921146953405076,PROMOTION_NEUTRAL,2026-07-13,-1.0638297872340496,-1.0638297872340496,1.433691756272415,3.046594982078865,-1.9713261648745428,3,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,True,True,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
6243,迅杰,2026-06-23,2026-06-26,DAY3,A,RANGE_NORMAL,3.6144578313253017,8.983576941146499,10.048281360737066,1,2,-10.0,69.0,7.3624284871581125,95.67411679884643,2,1,7878046.949999999,-165440.0,1,2,0.22058823529411775,-5.805038335158819,True,1,C,True,False,-5.421686746987953,NEUTRAL,41.5,2026-07-07,43.0,-16.162790697674424,PROMOTION_LOSER,2026-07-13,3.6144578313253017,3.6144578313253017,-8.720930232558144,-0.5813953488372103,-16.162790697674424,3,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,False,False,True,True,True,True,True,True,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
3530,晶相光,2026-06-23,2026-06-26,DAY3,A,RANGE_NORMAL,-8.15217391304348,-2.7830548032222833,-1.7183503836317158,0,1,,,-5.6676040453978445,55.29920692141312,1,2,2465738.3999999985,-29523633.100000005,0,1,1.0,-8.15217391304348,False,0,,False,False,-8.831521739130432,LOSER,73.6,2026-07-07,67.6,-7.840236686390534,PROMOTION_LOSER,2026-07-13,-8.15217391304348,-8.15217391304348,-0.7396449704141994,6.213017751479288,-8.727810650887557,3,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,True,False,False,False,False,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2634,漢翔,2026-06-23,2026-06-26,DAY3,A,RANGE_NORMAL,-1.0060362173038184,4.363082892517379,0.0,1,2,-19.0,92.0,8.02223491480882,81.18240807498198,2,1,-39750545.19999999,-259344473.29999998,1,0,0.23809523809523714,-2.6156941649899457,True,1,A,False,False,17.50503018108651,WINNER,49.7,2026-07-07,49.2,29.67479674796747,PROMOTION_WINNER,2026-07-13,-1.0060362173038184,-1.0060362173038184,18.699186991869897,31.09756097560974,1.8292682926829285,3,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,True,True,True,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2466,冠西電,2026-06-23,2026-06-26,DAY3,A,RANGE_NORMAL,3.0195381882770933,8.388657298098291,5.6161798115995145,1,2,52.0,25.0,9.4555088426754,94.6647440519106,2,2,8622820.0,-3283440.8000000007,1,2,0.4594594594594599,-1.6949152542372836,True,1,A,True,False,64.47602131438721,WINNER,56.3,2026-07-07,58.0,73.27586206896552,PROMOTION_WINNER,2026-07-13,3.0195381882770933,3.0195381882770933,59.6551724137931,79.3103448275862,0.0,3,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,False,False,True,True,True,True,True,True,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2330,台積電,2026-06-23,2026-06-26,DAY3,A,RANGE_NORMAL,-6.024096385542165,-0.6549772757209684,0.4097271438695991,0,1,,,-13.752521611209431,60.99495313626532,1,0,-131987053380.0,-167679134160.0,0,1,1.0,-6.024096385542165,False,0,,False,False,-2.008032128514059,NEUTRAL,2490.0,2026-07-07,2340.0,4.2735042735042805,PROMOTION_NEUTRAL,2026-07-13,-6.024096385542165,-6.024096385542165,4.2735042735042805,7.051282051282048,-0.42735042735042583,3,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2646,星宇航空,2026-06-23,2026-06-26,DAY3,A,RANGE_NORMAL,-0.9345794392523366,4.43453967056886,0.0,2,3,4.0,78.0,9.107607124910658,76.8565248738284,2,2,34569498.75,-36985306.39999999,2,0,0.15384615384615322,-3.4168564920273314,True,1,A,False,False,-0.4672897196261627,NEUTRAL,21.4,2026-07-07,21.2,0.0,PROMOTION_NEUTRAL,2026-07-13,-0.9345794392523366,-0.9345794392523366,0.4716981132075526,2.1226415094339535,-1.8867924528301772,3,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,True,True,True,False,True,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
6257,矽格,2026-06-23,2026-06-26,DAY3,A,RANGE_NORMAL,-5.485232067510548,-0.11611295768935115,0.9485914619012163,1,1,,,-17.99085717614917,35.32804614275415,1,1,-1052102922.5,-4980188009.5,0,0,0.5416666666666666,-7.628865979381438,False,0,,False,False,2.1097046413502074,NEUTRAL,237.0,2026-07-07,224.0,4.6875,PROMOTION_NEUTRAL,2026-07-13,-5.485232067510548,-5.485232067510548,8.03571428571428,24.776785714285722,-1.7857142857142905,3,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,False,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
2399,映泰,2026-06-23,2026-06-26,DAY3,A,RANGE_NORMAL,-4.715127701375243,0.6539914084459539,-1.8165769767375601,1,1,,,-14.47277388156985,59.264599855803894,2,1,-74448054.30000001,-81918226.75000006,1,0,0.2608695652173913,-10.68139963167587,False,0,,False,False,-2.7504911591355596,NEUTRAL,50.9,2026-07-07,48.5,-9.278350515463918,PROMOTION_LOSER,2026-07-13,-4.715127701375243,-4.715127701375243,2.0618556701030855,13.4020618556701,-9.278350515463918,3,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,True,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
8438,昶昕,2026-06-23,2026-06-26,DAY3,A,RANGE_NORMAL,-8.217821782178214,-2.8487026723570175,-2.7889401317981903,0,1,-26.0,125.0,1.0950997252367074,82.1917808219178,2,1,4348917.899999991,-21364534.700000007,0,2,1.0,-8.217821782178214,False,1,A,True,False,-3.861386138613865,NEUTRAL,101.0,2026-07-07,92.7,-0.9708737864077777,PROMOTION_NEUTRAL,2026-07-13,-8.217821782178214,-8.217821782178214,4.746494066882412,19.201725997842487,-1.8338727076591232,3,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,True,True,True,False,True,True,True,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
1529,樂事綠能,2026-06-23,2026-06-26,DAY3,A,RANGE_NORMAL,-5.228758169934633,0.1403609398865644,-2.423095701817157,0,2,,,-38.629835277275795,40.951694304253785,1,0,-7758099.0,-25875091.55,0,0,1.0,-5.228758169934633,False,0,,False,False,-1.7429193899782036,NEUTRAL,22.95,2026-07-07,21.75,-1.379310344827589,PROMOTION_NEUTRAL,2026-07-13,-5.228758169934633,-5.228758169934633,3.67816091954023,8.965517241379306,-2.0689655172413723,3,2026-06-26,2026-06-26,True,RECONSTRUCTED_NOT_PRODUCTION_EXACT,VALIDATION,False,False,False,True,False,False,False,False,False,False,False,REJECT_CONFIRMATION_SHADOW,"{""d0_fresh_rs_p40"": 1.0, ""d0_fresh_volume_p40"": 3.0, ""d0_rs_slope5_p70"": 6.708057106025629, ""d0_rank_change3_p50"": 114.0, ""d0_flow_buy_days5_p70"": 4.0, ""d0_trend_eff5_p50"": 0.5314861460957175, ""d0_close_progress3_p50"": 5.966850828729298, ""d1_market_excess_p70"": 0.033209940654632675, ""d1_rs_change_p40"": 0.04062997403032401, ""d1_rank_change_p40"": -22.4, ""d1_flow_p50"": 4943366.0, ""d1_close_location_p30"": 0.43671497584541175, ""d1_upper_shadow_p70"": 0.23815384615384746, ""d3_rs_change_p40"": -2.0465804520160695, ""d3_rank_change_p40"": -73.39999999999999, ""d3_flow_acceleration_p50"": -16293412.410000004, ""d3_trend_eff_p50"": 0.8554216867469907, ""d3_max_drawdown_p30"": -2.645937542246859}"
