unit,feature,outcome,n,median,p25,p75,mean,effect_size_winner_vs_neutral,observed_winner_direction,dates_with_winner_neutral_comparison,direction_consistency_by_date,single_date_risk,discovery_p25,discovery_p75,winner_top_quartile_rate,winner_bottom_quartile_rate,neutral_top_quartile_rate,loser_top_quartile_rate
DAY0,institution_flow_10d,WINNER,15,16073800.8,2801333.4000000004,322503204.67499995,819301068.6166667,0.27873219019414985,HIGHER,6,0.5,False,-98790072.69000013,129349221.1,0.26666666666666666,0.06666666666666667,0.23134328358208955,0.2631578947368421
DAY0,institution_flow_10d,NEUTRAL,134,8771870.575,-31947594.3675,99645013.9375,-1049671119.6414922,0.27873219019414985,HIGHER,6,0.5,False,-98790072.69000013,129349221.1,0.26666666666666666,0.06666666666666667,0.23134328358208955,0.2631578947368421
DAY0,institution_flow_10d,LOSER,19,60266792.3,9648488.149999999,151874982.2,185844781.17631578,0.27873219019414985,HIGHER,6,0.5,False,-98790072.69000013,129349221.1,0.26666666666666666,0.06666666666666667,0.23134328358208955,0.2631578947368421
DAY0,institution_flow_acceleration,WINNER,15,17898030.0,11226187.825,166072797.5,508697999.58000004,-0.12685339276508673,LOWER,6,0.16666666666666666,False,6529262.529999971,557546858.78,0.2,0.13333333333333333,0.208955223880597,0.10526315789473684
DAY0,institution_flow_acceleration,NEUTRAL,134,24699636.925000004,1171653.8700000008,237457637.375,897041212.0753729,-0.12685339276508673,LOWER,6,0.16666666666666666,False,6529262.529999971,557546858.78,0.2,0.13333333333333333,0.208955223880597,0.10526315789473684
DAY0,institution_flow_acceleration,LOSER,19,12642418.2,-1304124.5750000016,187995299.15,248650160.44473687,-0.12685339276508673,LOWER,6,0.16666666666666666,False,6529262.529999971,557546858.78,0.2,0.13333333333333333,0.208955223880597,0.10526315789473684
DAY0,institution_flow_concentration,WINNER,14,0.29913544057964103,0.2563921307452277,0.380748837184922,0.3110006422144192,0.3614742285346514,HIGHER,6,0.6666666666666666,False,0.2019220024869365,0.3040568688765709,0.4666666666666667,0.13333333333333333,0.27611940298507465,0.6842105263157895
DAY0,institution_flow_concentration,NEUTRAL,134,0.25263036550073137,0.2165544992258135,0.31052799323206837,0.278497924048572,0.3614742285346514,HIGHER,6,0.6666666666666666,False,0.2019220024869365,0.3040568688765709,0.4666666666666667,0.13333333333333333,0.27611940298507465,0.6842105263157895
DAY0,institution_flow_concentration,LOSER,19,0.3400661958176954,0.2714550579966811,0.3987711212533678,0.34077603583430305,0.3614742285346514,HIGHER,6,0.6666666666666666,False,0.2019220024869365,0.3040568688765709,0.4666666666666667,0.13333333333333333,0.27611940298507465,0.6842105263157895
DAY0,institution_flow_volatility,WINNER,15,28544513.096837915,6617148.258742876,79080068.11419125,361547019.6147755,-0.006685739218293264,HIGHER,6,0.6666666666666666,False,8246010.841204836,206692569.17045996,0.2,0.4666666666666667,0.22388059701492538,0.05263157894736842
DAY0,institution_flow_volatility,NEUTRAL,134,16624801.538625795,4082360.880943264,125077568.40773028,374540888.9611285,-0.006685739218293264,HIGHER,6,0.6666666666666666,False,8246010.841204836,206692569.17045996,0.2,0.4666666666666667,0.22388059701492538,0.05263157894736842
DAY0,institution_flow_volatility,LOSER,19,15368701.308463994,4405006.133651573,43466510.02084821,107083937.34990622,-0.006685739218293264,HIGHER,6,0.6666666666666666,False,8246010.841204836,206692569.17045996,0.2,0.4666666666666667,0.22388059701492538,0.05263157894736842
DAY0,foreign_buy_days_5d,WINNER,15,4.0,2.5,4.0,3.2666666666666666,0.09141765247276835,HIGHER,6,0.3333333333333333,False,3.0,4.0,0.5333333333333333,0.4666666666666667,0.43283582089552236,0.5789473684210527
DAY0,foreign_buy_days_5d,NEUTRAL,134,3.0,2.25,4.0,3.156716417910448,0.09141765247276835,HIGHER,6,0.3333333333333333,False,3.0,4.0,0.5333333333333333,0.4666666666666667,0.43283582089552236,0.5789473684210527
DAY0,foreign_buy_days_5d,LOSER,19,4.0,3.0,4.0,3.4210526315789473,0.09141765247276835,HIGHER,6,0.3333333333333333,False,3.0,4.0,0.5333333333333333,0.4666666666666667,0.43283582089552236,0.5789473684210527
DAY0,trust_buy_days_5d,WINNER,15,0.0,0.0,0.5,0.5333333333333333,0.13218856328029188,HIGHER,6,0.16666666666666666,False,0.0,0.0,1.0,0.7333333333333333,1.0,1.0
DAY0,trust_buy_days_5d,NEUTRAL,134,0.0,0.0,0.0,0.39552238805970147,0.13218856328029188,HIGHER,6,0.16666666666666666,False,0.0,0.0,1.0,0.7333333333333333,1.0,1.0
DAY0,trust_buy_days_5d,LOSER,19,0.0,0.0,0.0,0.2631578947368421,0.13218856328029188,HIGHER,6,0.16666666666666666,False,0.0,0.0,1.0,0.7333333333333333,1.0,1.0
DAY0,foreign_trust_alignment,WINNER,15,0.0,0.0,0.0,0.06666666666666667,0.27303114528546285,HIGHER,6,0.16666666666666666,False,0.0,0.0,1.0,0.9333333333333333,1.0,1.0
DAY0,foreign_trust_alignment,NEUTRAL,134,0.0,0.0,0.0,0.022388059701492536,0.27303114528546285,HIGHER,6,0.16666666666666666,False,0.0,0.0,1.0,0.9333333333333333,1.0,1.0
DAY0,foreign_trust_alignment,LOSER,19,0.0,0.0,0.0,0.05263157894736842,0.27303114528546285,HIGHER,6,0.16666666666666666,False,0.0,0.0,1.0,0.9333333333333333,1.0,1.0
DAY0,price_flow_alignment,WINNER,15,1.0,1.0,1.0,0.8,0.05713155568299958,HIGHER,6,0.16666666666666666,False,1.0,1.0,0.8,1.0,0.7761194029850746,0.631578947368421
DAY0,price_flow_alignment,NEUTRAL,134,1.0,1.0,1.0,0.7761194029850746,0.05713155568299958,HIGHER,6,0.16666666666666666,False,1.0,1.0,0.8,1.0,0.7761194029850746,0.631578947368421
DAY0,price_flow_alignment,LOSER,19,1.0,0.0,1.0,0.631578947368421,0.05713155568299958,HIGHER,6,0.16666666666666666,False,1.0,1.0,0.8,1.0,0.7761194029850746,0.631578947368421
DAY0,positive_price_flow_alignment,WINNER,15,1.0,0.0,1.0,0.6666666666666666,-0.18013276472764617,HIGHER,6,0.16666666666666666,False,1.0,1.0,0.6666666666666666,1.0,0.746268656716418,0.5263157894736842
DAY0,positive_price_flow_alignment,NEUTRAL,134,1.0,0.25,1.0,0.746268656716418,-0.18013276472764617,HIGHER,6,0.16666666666666666,False,1.0,1.0,0.6666666666666666,1.0,0.746268656716418,0.5263157894736842
DAY0,positive_price_flow_alignment,LOSER,19,1.0,0.0,1.0,0.5263157894736842,-0.18013276472764617,HIGHER,6,0.16666666666666666,False,1.0,1.0,0.6666666666666666,1.0,0.746268656716418,0.5263157894736842
DAY0,trend_efficiency_3d,WINNER,15,0.8181818181818158,0.6533264033264035,1.0,0.7475813622079286,-0.18748809668646452,LOWER,6,0.5,False,0.8666666666666761,1.0,0.4,0.6,0.5,0.47368421052631576
DAY0,trend_efficiency_3d,NEUTRAL,134,0.991525423728814,0.6926344661493167,1.0,0.803039706752083,-0.18748809668646452,LOWER,6,0.5,False,0.8666666666666761,1.0,0.4,0.6,0.5,0.47368421052631576
DAY0,trend_efficiency_3d,LOSER,19,0.9306930693069307,0.7509578544061286,1.0,0.8586291245087987,-0.18748809668646452,LOWER,6,0.5,False,0.8666666666666761,1.0,0.4,0.6,0.5,0.47368421052631576
DAY0,trend_efficiency_5d,WINNER,15,0.6790123456790124,0.4842352941176474,0.8500716218367024,0.6568161803492988,0.5572859292173787,HIGHER,6,0.6666666666666666,False,0.38067061143984215,0.7932816537467692,0.3333333333333333,0.13333333333333333,0.19402985074626866,0.5789473684210527
DAY0,trend_efficiency_5d,NEUTRAL,134,0.45750528541226376,0.33763526220057327,0.6852713178294567,0.5077716905624368,0.5572859292173787,HIGHER,6,0.6666666666666666,False,0.38067061143984215,0.7932816537467692,0.3333333333333333,0.13333333333333333,0.19402985074626866,0.5789473684210527
DAY0,trend_efficiency_5d,LOSER,19,0.8723404255319147,0.6195652173913042,0.9242705433549843,0.74012069267129,0.5572859292173787,HIGHER,6,0.6666666666666666,False,0.38067061143984215,0.7932816537467692,0.3333333333333333,0.13333333333333333,0.19402985074626866,0.5789473684210527
DAY0,trend_efficiency_10d,WINNER,15,0.2727272727272724,0.12292738707833051,0.6623376623376629,0.3896346175808446,0.7637506015074211,HIGHER,6,0.8333333333333334,False,0.03797468354430376,0.2444444444444447,0.6,0.13333333333333333,0.3880597014925373,0.6842105263157895
DAY0,trend_efficiency_10d,NEUTRAL,134,0.17091180309528237,0.0470418876008448,0.314967105263157,0.22010625578264173,0.7637506015074211,HIGHER,6,0.8333333333333334,False,0.03797468354430376,0.2444444444444447,0.6,0.13333333333333333,0.3880597014925373,0.6842105263157895
DAY0,trend_efficiency_10d,LOSER,19,0.34146341463414676,0.21732872769142203,0.6321266292263207,0.42986480975528474,0.7637506015074211,HIGHER,6,0.8333333333333334,False,0.03797468354430376,0.2444444444444447,0.6,0.13333333333333333,0.3880597014925373,0.6842105263157895
DAY0,max_drawdown_prior_5d,WINNER,15,-1.6279069767441978,-2.340042759555716,-1.1570609137711185,-1.8576197255610405,0.5277808624672958,HIGHER,6,0.5,False,-4.513888888888884,-1.0869565217391353,0.26666666666666666,0.06666666666666667,0.2537313432835821,0.5789473684210527
DAY0,max_drawdown_prior_5d,NEUTRAL,134,-2.894467002994139,-4.474842368353266,-1.0970209339774606,-2.9108023431129837,0.5277808624672958,HIGHER,6,0.5,False,-4.513888888888884,-1.0869565217391353,0.26666666666666666,0.06666666666666667,0.2537313432835821,0.5789473684210527
DAY0,max_drawdown_prior_5d,LOSER,19,-0.736842105263158,-1.5969409432091741,-0.42257742257743036,-2.0165733102925394,0.5277808624672958,HIGHER,6,0.5,False,-4.513888888888884,-1.0869565217391353,0.26666666666666666,0.06666666666666667,0.2537313432835821,0.5789473684210527
DAY0,max_drawdown_prior_10d,WINNER,15,-3.6101083032490933,-10.511854098285639,-3.0452447044915507,-6.541985863000624,0.06401209950254338,HIGHER,6,0.5,False,-10.21897810218978,-6.444906444906451,0.5333333333333333,0.3333333333333333,0.44029850746268656,0.42105263157894735
DAY0,max_drawdown_prior_10d,NEUTRAL,134,-6.889615812917594,-8.559683573136939,-3.916946405003732,-6.810207325831012,0.06401209950254338,HIGHER,6,0.5,False,-10.21897810218978,-6.444906444906451,0.5333333333333333,0.3333333333333333,0.44029850746268656,0.42105263157894735
DAY0,max_drawdown_prior_10d,LOSER,19,-7.257203842049087,-11.972573165902322,-2.631318749227546,-7.941088493870578,0.06401209950254338,HIGHER,6,0.5,False,-10.21897810218978,-6.444906444906451,0.5333333333333333,0.3333333333333333,0.44029850746268656,0.42105263157894735
DAY0,downside_volatility_5d,WINNER,15,0.1298989322941424,0.0,0.24891305421548549,0.17362555066993804,-0.5526832754550616,HIGHER,6,0.3333333333333333,False,0.0,1.43025402896102,0.0,0.4666666666666667,0.23880597014925373,0.05263157894736842
DAY0,downside_volatility_5d,NEUTRAL,134,0.03515542138309846,0.0,1.3585491997838068,0.6313329780887617,-0.5526832754550616,HIGHER,6,0.3333333333333333,False,0.0,1.43025402896102,0.0,0.4666666666666667,0.23880597014925373,0.05263157894736842
DAY0,downside_volatility_5d,LOSER,19,0.0,0.0,0.15651813519206859,0.3159037554079103,-0.5526832754550616,HIGHER,6,0.3333333333333333,False,0.0,1.43025402896102,0.0,0.4666666666666667,0.23880597014925373,0.05263157894736842
DAY0,reversal_count_5d,WINNER,15,2.0,1.0,2.5,1.8666666666666667,0.0011434440932007522,HIGHER,6,0.3333333333333333,False,1.0,2.0,0.6666666666666666,0.3333333333333333,0.7164179104477612,0.47368421052631576
DAY0,reversal_count_5d,NEUTRAL,134,2.0,1.0,2.0,1.8656716417910448,0.0011434440932007522,HIGHER,6,0.3333333333333333,False,1.0,2.0,0.6666666666666666,0.3333333333333333,0.7164179104477612,0.47368421052631576
DAY0,reversal_count_5d,LOSER,19,1.0,1.0,2.0,1.4210526315789473,0.0011434440932007522,HIGHER,6,0.3333333333333333,False,1.0,2.0,0.6666666666666666,0.3333333333333333,0.7164179104477612,0.47368421052631576
DAY0,positive_close_count_5d,WINNER,15,3.0,3.0,4.0,3.3333333333333335,0.06932768844343341,HIGHER,6,0.5,False,3.0,4.0,0.4666666666666667,0.5333333333333333,0.39552238805970147,0.5263157894736842
DAY0,positive_close_count_5d,NEUTRAL,134,3.0,3.0,4.0,3.2761194029850746,0.06932768844343341,HIGHER,6,0.5,False,3.0,4.0,0.4666666666666667,0.5333333333333333,0.39552238805970147,0.5263157894736842
DAY0,positive_close_count_5d,LOSER,19,4.0,3.0,4.0,3.526315789473684,0.06932768844343341,HIGHER,6,0.5,False,3.0,4.0,0.4666666666666667,0.5333333333333333,0.39552238805970147,0.5263157894736842
DAY0,close_location_average_3d,WINNER,15,0.5339445655354794,0.4757586214107956,0.6337197211020507,0.5787304655554081,0.04593730671437508,LOWER,6,0.3333333333333333,False,0.4635445304459395,0.707894736842106,0.2,0.2,0.22388059701492538,0.3684210526315789
DAY0,close_location_average_3d,NEUTRAL,134,0.5567651302945427,0.4613644039175945,0.6817667958656327,0.5707443834364399,0.04593730671437508,LOWER,6,0.3333333333333333,False,0.4635445304459395,0.707894736842106,0.2,0.2,0.22388059701492538,0.3684210526315789
DAY0,close_location_average_3d,LOSER,19,0.6601307189542472,0.5126096491228063,0.7871660859465739,0.6175452546074119,0.04593730671437508,LOWER,6,0.3333333333333333,False,0.4635445304459395,0.707894736842106,0.2,0.2,0.22388059701492538,0.3684210526315789
DAY0,close_location_average_5d,WINNER,15,0.571746632996633,0.45837129054520376,0.6311509835194044,0.5509147840628615,0.0994334509026252,HIGHER,6,0.5,False,0.475181598062953,0.6117460317460311,0.3333333333333333,0.3333333333333333,0.2462686567164179,0.42105263157894735
DAY0,close_location_average_5d,NEUTRAL,134,0.5355630630630616,0.477219531880548,0.6087742043992055,0.5390878062069778,0.0994334509026252,HIGHER,6,0.5,False,0.475181598062953,0.6117460317460311,0.3333333333333333,0.3333333333333333,0.2462686567164179,0.42105263157894735
DAY0,close_location_average_5d,LOSER,19,0.5670760233918133,0.5220172679133444,0.6936485924821025,0.6075771913076755,0.0994334509026252,HIGHER,6,0.5,False,0.475181598062953,0.6117460317460311,0.3333333333333333,0.3333333333333333,0.2462686567164179,0.42105263157894735
DAY0,upper_shadow_average_3d,WINNER,15,0.25264486975013284,0.10695197229749939,0.3619790253380721,0.23253314996909807,-0.052924670894993496,HIGHER,6,0.3333333333333333,False,0.14570250157307274,0.323029073698446,0.3333333333333333,0.26666666666666666,0.23880597014925373,0.3684210526315789
DAY0,upper_shadow_average_3d,NEUTRAL,134,0.2158424908424959,0.146119836430248,0.3192129629629632,0.23962061256655756,-0.052924670894993496,HIGHER,6,0.3333333333333333,False,0.14570250157307274,0.323029073698446,0.3333333333333333,0.26666666666666666,0.23880597014925373,0.3684210526315789
DAY0,upper_shadow_average_3d,LOSER,19,0.21428571428571422,0.11616161616161723,0.39989731854720434,0.2519572904433783,-0.052924670894993496,HIGHER,6,0.3333333333333333,False,0.14570250157307274,0.323029073698446,0.3333333333333333,0.26666666666666666,0.23880597014925373,0.3684210526315789
DAY0,large_range_day_count_5d,WINNER,15,0.0,0.0,1.5,0.9333333333333333,-0.4260809518431558,LOWER,6,0.3333333333333333,False,0.0,2.0,0.26666666666666666,0.5333333333333333,0.4701492537313433,0.3157894736842105
DAY0,large_range_day_count_5d,NEUTRAL,134,1.0,1.0,2.0,1.3955223880597014,-0.4260809518431558,LOWER,6,0.3333333333333333,False,0.0,2.0,0.26666666666666666,0.5333333333333333,0.4701492537313433,0.3157894736842105
DAY0,large_range_day_count_5d,LOSER,19,1.0,0.0,2.0,1.0,-0.4260809518431558,LOWER,6,0.3333333333333333,False,0.0,2.0,0.26666666666666666,0.5333333333333333,0.4701492537313433,0.3157894736842105
DAY0,return_1d,WINNER,15,2.566844919786093,0.4493340587156669,4.907689701897011,3.4290467570335,0.27999008647379114,HIGHER,6,0.6666666666666666,False,1.1771000535045317,4.317323259579053,0.3333333333333333,0.3333333333333333,0.21641791044776118,0.47368421052631576
DAY0,return_1d,NEUTRAL,134,1.9970242136337357,0.7400855837093823,3.395951703139777,2.608310519317318,0.27999008647379114,HIGHER,6,0.6666666666666666,False,1.1771000535045317,4.317323259579053,0.3333333333333333,0.3333333333333333,0.21641791044776118,0.47368421052631576
DAY0,return_1d,LOSER,19,2.1352313167259718,0.13623978201634523,6.721913772900989,3.585588161321822,0.27999008647379114,HIGHER,6,0.6666666666666666,False,1.1771000535045317,4.317323259579053,0.3333333333333333,0.3333333333333333,0.21641791044776118,0.47368421052631576
DAY0,return_3d,WINNER,15,5.966850828729298,3.4137742501084034,12.13151139507711,8.883133246759806,0.46518368611569366,HIGHER,6,0.6666666666666666,False,3.7735849056603765,10.064239828693777,0.3333333333333333,0.26666666666666666,0.19402985074626866,0.47368421052631576
DAY0,return_3d,NEUTRAL,134,4.9373564139552295,2.3381321288120205,8.274318351448422,5.9607411226219815,0.46518368611569366,HIGHER,6,0.6666666666666666,False,3.7735849056603765,10.064239828693777,0.3333333333333333,0.26666666666666666,0.19402985074626866,0.47368421052631576
DAY0,return_3d,LOSER,19,8.50661625708884,2.9273052528866472,18.48482236535107,10.064126501641818,0.46518368611569366,HIGHER,6,0.6666666666666666,False,3.7735849056603765,10.064239828693777,0.3333333333333333,0.26666666666666666,0.19402985074626866,0.47368421052631576
DAY0,return_5d,WINNER,15,9.189189189189184,5.506317524262949,18.563617268585475,12.23309680437705,0.8513307315344644,HIGHER,6,0.8333333333333334,False,4.482117974918709,10.262345679012341,0.4,0.13333333333333333,0.20149253731343283,0.631578947368421
DAY0,return_5d,NEUTRAL,134,5.1966159866899675,2.3431760777983204,8.747302695009411,6.728160008349962,0.8513307315344644,HIGHER,6,0.8333333333333334,False,4.482117974918709,10.262345679012341,0.4,0.13333333333333333,0.20149253731343283,0.631578947368421
DAY0,return_5d,LOSER,19,12.00000000000001,8.901711746854524,24.014055460371864,16.456937035201168,0.8513307315344644,HIGHER,6,0.8333333333333334,False,4.482117974918709,10.262345679012341,0.4,0.13333333333333333,0.20149253731343283,0.631578947368421
DAY0,return_10d,WINNER,15,9.386281588447654,1.6765848754109913,19.84683794466403,11.44372198144646,0.9624762277534281,HIGHER,6,0.8333333333333334,False,-0.7027406886858656,5.2631578947368585,0.6,0.13333333333333333,0.29850746268656714,0.6842105263157895
DAY0,return_10d,NEUTRAL,134,1.9863881948974038,-0.27966655284528685,5.775954814416351,4.09315458258262,0.9624762277534281,HIGHER,6,0.8333333333333334,False,-0.7027406886858656,5.2631578947368585,0.6,0.13333333333333333,0.29850746268656714,0.6842105263157895
DAY0,return_10d,LOSER,19,11.02514506769825,2.5212504027089078,24.030966553287982,13.971367986682418,0.9624762277534281,HIGHER,6,0.8333333333333334,False,-0.7027406886858656,5.2631578947368585,0.6,0.13333333333333333,0.29850746268656714,0.6842105263157895
DAY0,volume_ratio_1d_20d,WINNER,15,1.2583739136510634,0.787652345340075,2.5765165407524275,1.748952875589598,0.19474192529015932,HIGHER,6,0.6666666666666666,False,0.6203771790667303,1.1966955847673877,0.5333333333333333,0.13333333333333333,0.291044776119403,0.7368421052631579
DAY0,volume_ratio_1d_20d,NEUTRAL,134,0.8230533250265806,0.6139045905110068,1.268759938722909,1.4020485364699935,0.19474192529015932,HIGHER,6,0.6666666666666666,False,0.6203771790667303,1.1966955847673877,0.5333333333333333,0.13333333333333333,0.291044776119403,0.7368421052631579
DAY0,volume_ratio_1d_20d,LOSER,19,2.3961721914773007,1.1641950463119723,3.5540142545757383,2.837354204934884,0.19474192529015932,HIGHER,6,0.6666666666666666,False,0.6203771790667303,1.1966955847673877,0.5333333333333333,0.13333333333333333,0.291044776119403,0.7368421052631579
DAY0,volume_ratio_3d_20d,WINNER,15,1.1311126658392008,0.8072496450798481,1.8508073398676064,1.4254589723495643,0.3403199018012512,HIGHER,6,0.6666666666666666,False,0.6745371732233947,1.2465344923439083,0.4666666666666667,0.13333333333333333,0.291044776119403,0.631578947368421
DAY0,volume_ratio_3d_20d,NEUTRAL,134,0.949686876815347,0.7057565806535262,1.2878867282161282,1.1487168581176623,0.3403199018012512,HIGHER,6,0.6666666666666666,False,0.6745371732233947,1.2465344923439083,0.4666666666666667,0.13333333333333333,0.291044776119403,0.631578947368421
DAY0,volume_ratio_3d_20d,LOSER,19,2.110427895353762,1.1057203404382128,3.161447053236885,2.29541505230314,0.3403199018012512,HIGHER,6,0.6666666666666666,False,0.6745371732233947,1.2465344923439083,0.4666666666666667,0.13333333333333333,0.291044776119403,0.631578947368421
DAY0,volume_ratio_5d_20d,WINNER,15,1.139143521775804,0.8015606896191573,1.4926037049245147,1.2553484905141834,0.29268437589061436,HIGHER,6,0.6666666666666666,False,0.8095736017387797,1.138199623572265,0.5333333333333333,0.3333333333333333,0.31343283582089554,0.6842105263157895
DAY0,volume_ratio_5d_20d,NEUTRAL,134,0.9986812506787164,0.832409537006547,1.2367515588648574,1.1065183304469044,0.29268437589061436,HIGHER,6,0.6666666666666666,False,0.8095736017387797,1.138199623572265,0.5333333333333333,0.3333333333333333,0.31343283582089554,0.6842105263157895
DAY0,volume_ratio_5d_20d,LOSER,19,1.556532117397151,0.9188757956541065,2.250677062426891,1.698750134460979,0.29268437589061436,HIGHER,6,0.6666666666666666,False,0.8095736017387797,1.138199623572265,0.5333333333333333,0.3333333333333333,0.31343283582089554,0.6842105263157895
DAY0,volume_expansion_days_5d,WINNER,15,1.0,0.5,2.5,1.7333333333333334,0.22534932068179916,HIGHER,6,0.5,False,0.0,2.0,0.4666666666666667,0.26666666666666666,0.4626865671641791,0.6842105263157895
DAY0,volume_expansion_days_5d,NEUTRAL,134,1.0,0.0,2.0,1.4477611940298507,0.22534932068179916,HIGHER,6,0.5,False,0.0,2.0,0.4666666666666667,0.26666666666666666,0.4626865671641791,0.6842105263157895
DAY0,volume_expansion_days_5d,LOSER,19,2.0,1.0,3.0,2.263157894736842,0.22534932068179916,HIGHER,6,0.5,False,0.0,2.0,0.4666666666666667,0.26666666666666666,0.4626865671641791,0.6842105263157895
DAY0,price_advance_per_volume_unit,WINNER,15,8.798342462791993,4.489925734755737,13.001385147449113,9.594031447507325,0.7163274526216529,HIGHER,6,0.8333333333333334,False,4.592074471710246,10.81755004920754,0.3333333333333333,0.26666666666666666,0.1417910447761194,0.42105263157894735
DAY0,price_advance_per_volume_unit,NEUTRAL,134,5.762130346122085,2.3378440188159026,8.707577994435379,6.040344085165622,0.7163274526216529,HIGHER,6,0.8333333333333334,False,4.592074471710246,10.81755004920754,0.3333333333333333,0.26666666666666666,0.1417910447761194,0.42105263157894735
DAY0,price_advance_per_volume_unit,LOSER,19,10.490079981694022,6.069539103193575,13.531131662166388,12.136610528632426,0.7163274526216529,HIGHER,6,0.8333333333333334,False,4.592074471710246,10.81755004920754,0.3333333333333333,0.26666666666666666,0.1417910447761194,0.42105263157894735
DAY0,price_new_high_volume_confirmation,WINNER,15,0.0,0.0,0.5,0.26666666666666666,0.24571240979802111,HIGHER,6,0.3333333333333333,False,0.0,0.0,1.0,0.7333333333333333,1.0,1.0
DAY0,price_new_high_volume_confirmation,NEUTRAL,134,0.0,0.0,0.0,0.17164179104477612,0.24571240979802111,HIGHER,6,0.3333333333333333,False,0.0,0.0,1.0,0.7333333333333333,1.0,1.0
DAY0,price_new_high_volume_confirmation,LOSER,19,0.0,0.0,1.0,0.47368421052631576,0.24571240979802111,HIGHER,6,0.3333333333333333,False,0.0,0.0,1.0,0.7333333333333333,1.0,1.0
DAY0,price_new_high_volume_divergence,WINNER,15,0.0,0.0,0.0,0.06666666666666667,-0.25286665978862616,HIGHER,6,0.0,False,0.0,0.0,1.0,0.9333333333333333,1.0,1.0
DAY0,price_new_high_volume_divergence,NEUTRAL,134,0.0,0.0,0.0,0.15671641791044777,-0.25286665978862616,HIGHER,6,0.0,False,0.0,0.0,1.0,0.9333333333333333,1.0,1.0
DAY0,price_new_high_volume_divergence,LOSER,19,0.0,0.0,0.0,0.05263157894736842,-0.25286665978862616,HIGHER,6,0.0,False,0.0,0.0,1.0,0.9333333333333333,1.0,1.0
DAY0,close_progress_3d,WINNER,15,5.966850828729298,3.4137742501084034,12.13151139507711,8.883133246759806,0.46518368611569366,HIGHER,6,0.6666666666666666,False,3.7735849056603765,10.064239828693777,0.3333333333333333,0.26666666666666666,0.19402985074626866,0.47368421052631576
DAY0,close_progress_3d,NEUTRAL,134,4.9373564139552295,2.3381321288120205,8.274318351448422,5.9607411226219815,0.46518368611569366,HIGHER,6,0.6666666666666666,False,3.7735849056603765,10.064239828693777,0.3333333333333333,0.26666666666666666,0.19402985074626866,0.47368421052631576
DAY0,close_progress_3d,LOSER,19,8.50661625708884,2.9273052528866472,18.48482236535107,10.064126501641818,0.46518368611569366,HIGHER,6,0.6666666666666666,False,3.7735849056603765,10.064239828693777,0.3333333333333333,0.26666666666666666,0.19402985074626866,0.47368421052631576
DAY0,close_progress_5d,WINNER,15,9.189189189189184,5.506317524262949,18.563617268585475,12.23309680437705,0.8513307315344644,HIGHER,6,0.8333333333333334,False,4.482117974918709,10.262345679012341,0.4,0.13333333333333333,0.20149253731343283,0.631578947368421
DAY0,close_progress_5d,NEUTRAL,134,5.1966159866899675,2.3431760777983204,8.747302695009411,6.728160008349962,0.8513307315344644,HIGHER,6,0.8333333333333334,False,4.482117974918709,10.262345679012341,0.4,0.13333333333333333,0.20149253731343283,0.631578947368421
DAY0,close_progress_5d,LOSER,19,12.00000000000001,8.901711746854524,24.014055460371864,16.456937035201168,0.8513307315344644,HIGHER,6,0.8333333333333334,False,4.482117974918709,10.262345679012341,0.4,0.13333333333333333,0.20149253731343283,0.631578947368421
DAY0,momentum_score,WINNER,15,64.0,57.8,69.05000000000001,63.78666666666667,-0.33985613697467276,LOWER,6,0.3333333333333333,False,64.7,69.8,0.2,0.6,0.23134328358208955,0.3157894736842105
DAY0,momentum_score,NEUTRAL,134,66.15,62.675,69.375,65.6231343283582,-0.33985613697467276,LOWER,6,0.3333333333333333,False,64.7,69.8,0.2,0.6,0.23134328358208955,0.3157894736842105
DAY0,momentum_score,LOSER,19,64.7,61.849999999999994,70.1,65.56842105263158,-0.33985613697467276,LOWER,6,0.3333333333333333,False,64.7,69.8,0.2,0.6,0.23134328358208955,0.3157894736842105
DAY0,momentum_rank,WINNER,15,85.0,59.5,102.0,80.13333333333334,-0.041951735092181905,LOWER,6,0.6666666666666666,False,56.0,103.0,0.26666666666666666,0.26666666666666666,0.2835820895522388,0.2631578947368421
DAY0,momentum_rank,NEUTRAL,134,89.5,60.5,105.0,81.35820895522389,-0.041951735092181905,LOWER,6,0.6666666666666666,False,56.0,103.0,0.26666666666666666,0.26666666666666666,0.2835820895522388,0.2631578947368421
DAY0,momentum_rank,LOSER,19,82.0,51.0,103.0,78.0,-0.041951735092181905,LOWER,6,0.6666666666666666,False,56.0,103.0,0.26666666666666666,0.26666666666666666,0.2835820895522388,0.2631578947368421
DAY0,momentum_score_percentile,WINNER,15,0.3,0.15833333333333333,0.5166666666666666,0.3422222222222222,0.03293101023294687,HIGHER,6,0.6666666666666666,False,0.15,0.5416666666666666,0.26666666666666666,0.26666666666666666,0.22388059701492538,0.2631578947368421
DAY0,momentum_score_percentile,NEUTRAL,134,0.275,0.13541666666666666,0.5104166666666667,0.3342039800995026,0.03293101023294687,HIGHER,6,0.6666666666666666,False,0.15,0.5416666666666666,0.26666666666666666,0.26666666666666666,0.22388059701492538,0.2631578947368421
DAY0,momentum_score_percentile,LOSER,19,0.325,0.1625,0.5833333333333333,0.3614035087719298,0.03293101023294687,HIGHER,6,0.6666666666666666,False,0.15,0.5416666666666666,0.26666666666666666,0.26666666666666666,0.22388059701492538,0.2631578947368421
